GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate
54019,2012,Fayette County,West Virginia,45534,15,4756,23.2,585,36293,77100,27.9,92.48,5.16,1.03,0.3,0.1,0,0.81,0.11,158,148,3.11,3.32
54019,2013,Fayette County,West Virginia,45534,15,4868,23.2,585,36293,77100,27.9,92.48,5.16,1.03,0.3,0.1,0,0.81,0.11,149,139,2.86,3.06
54019,2014,Fayette County,West Virginia,45534,15,4980,23.2,585,36293,77100,27.9,92.48,5.16,1.03,0.3,0.1,0,0.81,0.11,125,113,2.27,2.51
54019,2015,Fayette County,West Virginia,45534,15,5092,23.2,585,36293,77100,27.9,92.48,5.16,1.03,0.3,0.1,0,0.81,0.11,126,114,2.24,2.47
54019,2016,Fayette County,West Virginia,45534,15,5204,23.2,585,36293,77100,27.9,92.48,5.16,1.03,0.3,0.1,0,0.81,0.11,120,92,1.77,2.31
54021,2000,Gilmer County,West Virginia,7160,25.91,764,27.6,373,22857,63900,28.3,96.87,0.89,0.7,0.2,0.56,0.01,0.71,0.06,3,3,0.39,0.39
54021,2001,Gilmer County,West Virginia,7160,25.91,762,27.6,373,22857,63900,28.3,96.87,0.89,0.7,0.2,0.56,0.01,0.71,0.06,3,3,0.39,0.39
54021,2002,Gilmer County,West Virginia,7160,25.91,761,27.6,373,22857,63900,28.3,96.87,0.89,0.7,0.2,0.56,0.01,0.71,0.06,0,0,0,0
54021,2003,Gilmer County,West Virginia,7160,25.91,759,27.6,373,22857,63900,28.3,96.87,0.89,0.7,0.2,0.56,0.01,0.71,0.06,1,1,0.13,0.13
54021,2004,Gilmer County,West Virginia,7160,25.91,758,27.6,373,22857,63900,28.3,96.87,0.89,0.7,0.2,0.56,0.01,0.71,0.06,3,3,0.4,0.4
54021,2005,Gilmer County,West Virginia,6889,28.64,756,34.39,485,24544,69000,33.4,77.27,12.48,4.86,0.77,1.09,0,3.34,0.19,0,0,0,0
54021,2006,Gilmer County,West Virginia,6889,28.64,754,34.39,485,24544,69000,33.4,77.27,12.48,4.86,0.77,1.09,0,3.34,0.19,0,0,0,0
54021,2007,Gilmer County,West Virginia,6889,28.64,753,34.39,485,24544,69000,33.4,77.27,12.48,4.86,0.77,1.09,0,3.34,0.19,2,0,0,0.27
54021,2008,Gilmer County,West Virginia,6889,28.64,751,34.39,485,24544,69000,33.4,77.27,12.48,4.86,0.77,1.09,0,3.34,0.19,1,1,0.13,0.13
54021,2009,Gilmer County,West Virginia,6889,28.64,750,34.39,485,24544,69000,33.4,77.27,12.48,4.86,0.77,1.09,0,3.34,0.19,0,0,0,0
54021,2010,Gilmer County,West Virginia,8693,17.1,748,27.17,577,35524,70300,35.7,79.97,12.06,5.67,0.32,0.39,0.13,1.4,0.06,9,9,1.2,1.2
54021,2011,Gilmer County,West Virginia,8644,16.93,769,22.59,561,37536,78700,28,79.63,10.7,3.88,0.42,0.32,0,5.06,0,16,16,2.08,2.08
54021,2012,Gilmer County,West Virginia,8644,16.93,789,22.59,561,37536,78700,28,79.63,10.7,3.88,0.42,0.32,0,5.06,0,14,14,1.77,1.77
54021,2013,Gilmer County,West Virginia,8644,16.93,810,22.59,561,37536,78700,28,79.63,10.7,3.88,0.42,0.32,0,5.06,0,10,10,1.23,1.23
54021,2014,Gilmer County,West Virginia,8644,16.93,831,22.59,561,37536,78700,28,79.63,10.7,3.88,0.42,0.32,0,5.06,0,0,0,0,0
54021,2015,Gilmer County,West Virginia,8644,16.93,851,22.59,561,37536,78700,28,79.63,10.7,3.88,0.42,0.32,0,5.06,0,4,4,0.47,0.47
54021,2016,Gilmer County,West Virginia,8644,16.93,872,22.59,561,37536,78700,28,79.63,10.7,3.88,0.42,0.32,0,5.06,0,21,21,2.41,2.41
54023,2000,Grant County,West Virginia,11299,16.32,879,19.15,361,28916,78400,22.8,97.87,0.67,0.55,0.25,0.14,0.01,0.44,0.07,0,0,0,0
54023,2001,Grant County,West Virginia,11299,16.32,897,19.15,361,28916,78400,22.8,97.87,0.67,0.55,0.25,0.14,0.01,0.44,0.07,22,22,2.45,2.45
54023,2002,Grant County,West Virginia,11299,16.32,915,19.15,361,28916,78400,22.8,97.87,0.67,0.55,0.25,0.14,0.01,0.44,0.07,4,3,0.33,0.44
54023,2003,Grant County,West Virginia,11299,16.32,933,19.15,361,28916,78400,22.8,97.87,0.67,0.55,0.25,0.14,0.01,0.44,0.07,0,0,0,0
54023,2004,Grant County,West Virginia,11299,16.32,951,19.15,361,28916,78400,22.8,97.87,0.67,0.55,0.25,0.14,0.01,0.44,0.07,0,0,0,0
54023,2005,Grant County,West Virginia,11789,11.39,969,19.39,470,34259,99600,29,97.48,0.59,0.76,0.14,0,0,1.02,0,0,0,0,0
54023,2006,Grant County,West Virginia,11789,11.39,987,19.39,470,34259,99600,29,97.48,0.59,0.76,0.14,0,0,1.02,0,0,0,0,0
54023,2007,Grant County,West Virginia,11789,11.39,1005,19.39,470,34259,99600,29,97.48,0.59,0.76,0.14,0,0,1.02,0,28,28,2.79,2.79
54023,2008,Grant County,West Virginia,11789,11.39,1023,19.39,470,34259,99600,29,97.48,0.59,0.76,0.14,0,0,1.02,0,31,31,3.03,3.03
54023,2009,Grant County,West Virginia,11789,11.39,1041,19.39,470,34259,99600,29,97.48,0.59,0.76,0.14,0,0,1.02,0,24,24,2.31,2.31
54023,2010,Grant County,West Virginia,11937,10.18,1059,21.43,521,40250,108700,26.6,97.33,0.6,1.01,0.14,0.15,0.02,0.72,0.03,21,21,1.98,1.98
54023,2011,Grant County,West Virginia,11815,8.7,1092,21.29,569,39088,124900,23.8,96.75,1.38,0.63,0,0,0,1.13,0.11,21,20,1.83,1.92
54023,2012,Grant County,West Virginia,11815,8.7,1124,21.29,569,39088,124900,23.8,96.75,1.38,0.63,0,0,0,1.13,0.11,14,14,1.25,1.25
54023,2013,Grant County,West Virginia,11815,8.7,1157,21.29,569,39088,124900,23.8,96.75,1.38,0.63,0,0,0,1.13,0.11,21,21,1.82,1.82
54023,2014,Grant County,West Virginia,11815,8.7,1190,21.29,569,39088,124900,23.8,96.75,1.38,0.63,0,0,0,1.13,0.11,21,21,1.77,1.77
54023,2015,Grant County,West Virginia,11815,8.7,1222,21.29,569,39088,124900,23.8,96.75,1.38,0.63,0,0,0,1.13,0.11,15,15,1.23,1.23
54023,2016,Grant County,West Virginia,11815,8.7,1255,21.29,569,39088,124900,23.8,96.75,1.38,0.63,0,0,0,1.13,0.11,36,28,2.23,2.87
54025,2000,Greenbrier County,West Virginia,34453,18.21,3415,23.44,372,26927,71300,28.4,94.71,3.02,0.68,0.32,0.19,0.01,1.02,0.05,,,,
54025,2001,Greenbrier County,West Virginia,34453,18.21,3485,23.44,372,26927,71300,28.4,94.71,3.02,0.68,0.32,0.19,0.01,1.02,0.05,36,31,0.89,1.03
54025,2002,Greenbrier County,West Virginia,34453,18.21,3554,23.44,372,26927,71300,28.4,94.71,3.02,0.68,0.32,0.19,0.01,1.02,0.05,47,41,1.15,1.32
54025,2003,Greenbrier County,West Virginia,34453,18.21,3624,23.44,372,26927,71300,28.4,94.71,3.02,0.68,0.32,0.19,0.01,1.02,0.05,59,40,1.1,1.63
54025,2004,Greenbrier County,West Virginia,34453,18.21,3693,23.44,372,26927,71300,28.4,94.71,3.02,0.68,0.32,0.19,0.01,1.02,0.05,58,58,1.57,1.57
54025,2005,Greenbrier County,West Virginia,34610,13.58,3763,25.99,501,32635,90500,28.9,94.21,3.4,0.91,0.24,0.04,0.01,1.11,0.07,44,39,1.04,1.17
54025,2006,Greenbrier County,West Virginia,34610,13.58,3832,25.99,501,32635,90500,28.9,94.21,3.4,0.91,0.24,0.04,0.01,1.11,0.07,54,46,1.2,1.41
54025,2007,Greenbrier County,West Virginia,34610,13.58,3902,25.99,501,32635,90500,28.9,94.21,3.4,0.91,0.24,0.04,0.01,1.11,0.07,53,52,1.33,1.36
54025,2008,Greenbrier County,West Virginia,34610,13.58,3971,25.99,501,32635,90500,28.9,94.21,3.4,0.91,0.24,0.04,0.01,1.11,0.07,61,59,1.49,1.54
54025,2009,Greenbrier County,West Virginia,34610,13.58,4041,25.99,501,32635,90500,28.9,94.21,3.4,0.91,0.24,0.04,0.01,1.11,0.07,58,58,1.44,1.44
54025,2010,Greenbrier County,West Virginia,35480,15.05,4110,26.61,597,36539,99200,30.6,93.94,2.74,1.19,0.25,0.4,0.02,1.4,0.06,67,67,1.63,1.63
54025,2011,Greenbrier County,West Virginia,35666,14.58,4246,26.67,630,39746,105300,28.9,93.44,2.3,1.35,0,0.39,0.02,2.46,0.04,79,77,1.81,1.86
54025,2012,Greenbrier County,West Virginia,35666,14.58,4381,26.67,630,39746,105300,28.9,93.44,2.3,1.35,0,0.39,0.02,2.46,0.04,101,98,2.24,2.31
54025,2013,Greenbrier County,West Virginia,35666,14.58,4517,26.67,630,39746,105300,28.9,93.44,2.3,1.35,0,0.39,0.02,2.46,0.04,96,95,2.1,2.13
54025,2014,Greenbrier County,West Virginia,35666,14.58,4653,26.67,630,39746,105300,28.9,93.44,2.3,1.35,0,0.39,0.02,2.46,0.04,96,96,2.06,2.06
54025,2015,Greenbrier County,West Virginia,35666,14.58,4788,26.67,630,39746,105300,28.9,93.44,2.3,1.35,0,0.39,0.02,2.46,0.04,57,57,1.19,1.19
54025,2016,Greenbrier County,West Virginia,35666,14.58,4924,26.67,630,39746,105300,28.9,93.44,2.3,1.35,0,0.39,0.02,2.46,0.04,131,98,1.99,2.66
54027,2000,Hampshire County,West Virginia,20203,16.28,1507,18.94,389,31666,78300,22.2,97.67,0.81,0.55,0.23,0.16,0.02,0.54,0.01,,,,
54027,2001,Hampshire County,West Virginia,20203,16.28,1544,18.94,389,31666,78300,22.2,97.67,0.81,0.55,0.23,0.16,0.02,0.54,0.01,28,28,1.81,1.81
54027,2002,Hampshire County,West Virginia,20203,16.28,1580,18.94,389,31666,78300,22.2,97.67,0.81,0.55,0.23,0.16,0.02,0.54,0.01,11,11,0.7,0.7
54027,2003,Hampshire County,West Virginia,20203,16.28,1617,18.94,389,31666,78300,22.2,97.67,0.81,0.55,0.23,0.16,0.02,0.54,0.01,0,0,0,0
54027,2004,Hampshire County,West Virginia,20203,16.28,1653,18.94,389,31666,78300,22.2,97.67,0.81,0.55,0.23,0.16,0.02,0.54,0.01,26,26,1.57,1.57
54027,2005,Hampshire County,West Virginia,22400,12.09,1690,25.48,522,34571,132300,28.3,96.35,0.71,0.79,0.17,0.22,0,1.61,0.15,3,3,0.18,0.18
54027,2006,Hampshire County,West Virginia,22400,12.09,1727,25.48,522,34571,132300,28.3,96.35,0.71,0.79,0.17,0.22,0,1.61,0.15,0,0,0,0
54027,2007,Hampshire County,West Virginia,22400,12.09,1763,25.48,522,34571,132300,28.3,96.35,0.71,0.79,0.17,0.22,0,1.61,0.15,56,55,3.12,3.18
54027,2008,Hampshire County,West Virginia,22400,12.09,1800,25.48,522,34571,132300,28.3,96.35,0.71,0.79,0.17,0.22,0,1.61,0.15,54,54,3,3
54027,2009,Hampshire County,West Virginia,22400,12.09,1836,25.48,522,34571,132300,28.3,96.35,0.71,0.79,0.17,0.22,0,1.61,0.15,42,42,2.29,2.29
54027,2010,Hampshire County,West Virginia,23964,9.73,1873,19.52,509,28573,129700,28.7,96.59,0.94,1.01,0.2,0.21,0.06,0.97,0.02,38,37,1.98,2.03
54027,2011,Hampshire County,West Virginia,23542,12.4,1948,45.63,531,27995,121400,28.3,96.09,1.33,1.22,0.08,0.03,0,1.2,0.04,40,40,2.05,2.05
54027,2012,Hampshire County,West Virginia,23542,12.4,2022,45.63,531,27995,121400,28.3,96.09,1.33,1.22,0.08,0.03,0,1.2,0.04,8,8,0.4,0.4
54027,2013,Hampshire County,West Virginia,23542,12.4,2097,45.63,531,27995,121400,28.3,96.09,1.33,1.22,0.08,0.03,0,1.2,0.04,46,40,1.91,2.19
54027,2014,Hampshire County,West Virginia,23542,12.4,2171,45.63,531,27995,121400,28.3,96.09,1.33,1.22,0.08,0.03,0,1.2,0.04,54,52,2.4,2.49
54027,2015,Hampshire County,West Virginia,23542,12.4,2246,45.63,531,27995,121400,28.3,96.09,1.33,1.22,0.08,0.03,0,1.2,0.04,52,52,2.32,2.32
54027,2016,Hampshire County,West Virginia,23542,12.4,2320,45.63,531,27995,121400,28.3,96.09,1.33,1.22,0.08,0.03,0,1.2,0.04,69,63,2.72,2.97
54029,2000,Hancock County,West Virginia,32667,11.13,3099,22.93,451,33759,70500,23.1,95.84,2.29,0.74,0.11,0.34,0.01,0.62,0.05,,,,
54029,2001,Hancock County,West Virginia,32667,11.13,3145,22.93,451,33759,70500,23.1,95.84,2.29,0.74,0.11,0.34,0.01,0.62,0.05,,,,
54029,2002,Hancock County,West Virginia,32667,11.13,3191,22.93,451,33759,70500,23.1,95.84,2.29,0.74,0.11,0.34,0.01,0.62,0.05,,,,
54029,2003,Hancock County,West Virginia,32667,11.13,3237,22.93,451,33759,70500,23.1,95.84,2.29,0.74,0.11,0.34,0.01,0.62,0.05,,,,
54029,2004,Hancock County,West Virginia,32667,11.13,3283,22.93,451,33759,70500,23.1,95.84,2.29,0.74,0.11,0.34,0.01,0.62,0.05,,,,
54029,2005,Hancock County,West Virginia,30215,10.6,3329,27.04,539,39280,84700,28.2,95.21,2.19,0.94,0,0.25,0.22,1.18,0,,,,
54029,2006,Hancock County,West Virginia,30215,10.6,3375,27.04,539,39280,84700,28.2,95.21,2.19,0.94,0,0.25,0.22,1.18,0,,,,
54029,2007,Hancock County,West Virginia,30215,10.6,3421,27.04,539,39280,84700,28.2,95.21,2.19,0.94,0,0.25,0.22,1.18,0,,,,
54029,2008,Hancock County,West Virginia,30215,10.6,3467,27.04,539,39280,84700,28.2,95.21,2.19,0.94,0,0.25,0.22,1.18,0,,,,
54029,2009,Hancock County,West Virginia,30215,10.6,3513,27.04,539,39280,84700,28.2,95.21,2.19,0.94,0,0.25,0.22,1.18,0,68,3,0.09,1.94
54029,2010,Hancock County,West Virginia,30676,13.54,3559,26.77,592,37465,86300,29,95,2.31,1.02,0.11,0.26,0.02,1.22,0.06,,,,
54029,2011,Hancock County,West Virginia,30201,11.8,3633,26.55,629,39959,86400,28.6,94.59,2.24,1.19,0.08,0.25,0,1.65,0,,,,
54029,2012,Hancock County,West Virginia,30201,11.8,3707,26.55,629,39959,86400,28.6,94.59,2.24,1.19,0.08,0.25,0,1.65,0,,,,
54029,2013,Hancock County,West Virginia,30201,11.8,3781,26.55,629,39959,86400,28.6,94.59,2.24,1.19,0.08,0.25,0,1.65,0,152,130,3.44,4.02
54029,2014,Hancock County,West Virginia,30201,11.8,3854,26.55,629,39959,86400,28.6,94.59,2.24,1.19,0.08,0.25,0,1.65,0,161,137,3.55,4.18
54029,2015,Hancock County,West Virginia,30201,11.8,3928,26.55,629,39959,86400,28.6,94.59,2.24,1.19,0.08,0.25,0,1.65,0,186,146,3.72,4.74
54029,2016,Hancock County,West Virginia,30201,11.8,4002,26.55,629,39959,86400,28.6,94.59,2.24,1.19,0.08,0.25,0,1.65,0,205,147,3.67,5.12
54031,2000,Hardy County,West Virginia,12669,13.07,1014,19.49,375,31846,74700,20.8,96.5,1.82,0.66,0.16,0.13,0,0.61,0.13,,,,
54031,2001,Hardy County,West Virginia,12669,13.07,1049,19.49,375,31846,74700,20.8,96.5,1.82,0.66,0.16,0.13,0,0.61,0.13,60,60,5.72,5.72
54031,2002,Hardy County,West Virginia,12669,13.07,1084,19.49,375,31846,74700,20.8,96.5,1.82,0.66,0.16,0.13,0,0.61,0.13,,,,
54031,2003,Hardy County,West Virginia,12669,13.07,1118,19.49,375,31846,74700,20.8,96.5,1.82,0.66,0.16,0.13,0,0.61,0.13,,,,
54031,2004,Hardy County,West Virginia,12669,13.07,1153,19.49,375,31846,74700,20.8,96.5,1.82,0.66,0.16,0.13,0,0.61,0.13,,,,
54031,2005,Hardy County,West Virginia,13488,10.52,1188,20.44,450,34625,125500,21.7,96.52,1.28,1.86,0.13,0.02,0,0.2,0,,,,
54031,2006,Hardy County,West Virginia,13488,10.52,1223,20.44,450,34625,125500,21.7,96.52,1.28,1.86,0.13,0.02,0,0.2,0,,,,
54031,2007,Hardy County,West Virginia,13488,10.52,1258,20.44,450,34625,125500,21.7,96.52,1.28,1.86,0.13,0.02,0,0.2,0,57,56,4.45,4.53
54031,2008,Hardy County,West Virginia,13488,10.52,1292,20.44,450,34625,125500,21.7,96.52,1.28,1.86,0.13,0.02,0,0.2,0,75,69,5.34,5.8
54031,2009,Hardy County,West Virginia,13488,10.52,1327,20.44,450,34625,125500,21.7,96.52,1.28,1.86,0.13,0.02,0,0.2,0,109,104,7.84,8.21
54031,2010,Hardy County,West Virginia,14025,9.66,1362,23.41,528,34184,133700,26.8,92.24,2.33,3.41,0.17,1.01,0,0.77,0.07,64,60,4.41,4.7
54031,2011,Hardy County,West Virginia,13936,8.84,1401,23.8,600,40303,118800,25,91.66,4.36,3.7,0.07,0.06,0,0.13,0.01,77,72,5.14,5.5
54031,2012,Hardy County,West Virginia,13936,8.84,1440,23.8,600,40303,118800,25,91.66,4.36,3.7,0.07,0.06,0,0.13,0.01,30,30,2.08,2.08
54031,2013,Hardy County,West Virginia,13936,8.84,1479,23.8,600,40303,118800,25,91.66,4.36,3.7,0.07,0.06,0,0.13,0.01,55,53,3.58,3.72
54031,2014,Hardy County,West Virginia,13936,8.84,1518,23.8,600,40303,118800,25,91.66,4.36,3.7,0.07,0.06,0,0.13,0.01,58,57,3.75,3.82
54031,2015,Hardy County,West Virginia,13936,8.84,1557,23.8,600,40303,118800,25,91.66,4.36,3.7,0.07,0.06,0,0.13,0.01,63,55,3.53,4.05
54031,2016,Hardy County,West Virginia,13936,8.84,1596,23.8,600,40303,118800,25,91.66,4.36,3.7,0.07,0.06,0,0.13,0.01,72,50,3.13,4.51
54033,2000,Harrison County,West Virginia,68652,17.2,7026,25.21,398,30562,67600,25,95.78,1.61,0.96,0.15,0.59,0.02,0.78,0.11,,,,
54033,2001,Harrison County,West Virginia,68652,17.2,7067,25.21,398,30562,67600,25,95.78,1.61,0.96,0.15,0.59,0.02,0.78,0.11,124,120,1.7,1.75
54033,2002,Harrison County,West Virginia,68652,17.2,7107,25.21,398,30562,67600,25,95.78,1.61,0.96,0.15,0.59,0.02,0.78,0.11,118,113,1.59,1.66
54033,2003,Harrison County,West Virginia,68652,17.2,7148,25.21,398,30562,67600,25,95.78,1.61,0.96,0.15,0.59,0.02,0.78,0.11,114,111,1.55,1.59
54033,2004,Harrison County,West Virginia,68652,17.2,7188,25.21,398,30562,67600,25,95.78,1.61,0.96,0.15,0.59,0.02,0.78,0.11,289,237,3.3,4.02
54033,2005,Harrison County,West Virginia,68363,15.16,7229,26.88,531,39395,90200,32.3,95.2,1.39,1.18,0.1,0.65,0,1.44,0.03,219,211,2.92,3.03
54033,2006,Harrison County,West Virginia,68363,15.16,7270,26.88,531,39395,90200,32.3,95.2,1.39,1.18,0.1,0.65,0,1.44,0.03,226,221,3.04,3.11
54033,2007,Harrison County,West Virginia,68363,15.16,7310,26.88,531,39395,90200,32.3,95.2,1.39,1.18,0.1,0.65,0,1.44,0.03,234,228,3.12,3.2
54033,2008,Harrison County,West Virginia,68363,15.16,7351,26.88,531,39395,90200,32.3,95.2,1.39,1.18,0.1,0.65,0,1.44,0.03,224,221,3.01,3.05
54033,2009,Harrison County,West Virginia,68363,15.16,7391,26.88,531,39395,90200,32.3,95.2,1.39,1.18,0.1,0.65,0,1.44,0.03,308,295,3.99,4.17
54033,2010,Harrison County,West Virginia,69099,14.74,7432,26.05,590,41799,94100,30.8,94.98,1.61,1.28,0.18,0.46,0.02,1.42,0.04,166,156,2.1,2.23
54033,2011,Harrison County,West Virginia,68998,12.33,7630,26.4,648,43987,97800,28.5,94.57,1.78,1.47,0.18,0.53,0.12,1.36,0,293,285,3.74,3.84
54033,2012,Harrison County,West Virginia,68998,12.33,7828,26.4,648,43987,97800,28.5,94.57,1.78,1.47,0.18,0.53,0.12,1.36,0,315,306,3.91,4.02
54033,2013,Harrison County,West Virginia,68998,12.33,8026,26.4,648,43987,97800,28.5,94.57,1.78,1.47,0.18,0.53,0.12,1.36,0,412,398,4.96,5.13
54033,2014,Harrison County,West Virginia,68998,12.33,8223,26.4,648,43987,97800,28.5,94.57,1.78,1.47,0.18,0.53,0.12,1.36,0,374,366,4.45,4.55
54033,2015,Harrison County,West Virginia,68998,12.33,8421,26.4,648,43987,97800,28.5,94.57,1.78,1.47,0.18,0.53,0.12,1.36,0,203,192,2.28,2.41
54033,2016,Harrison County,West Virginia,68998,12.33,8619,26.4,648,43987,97800,28.5,94.57,1.78,1.47,0.18,0.53,0.12,1.36,0,333,325,3.77,3.86
54035,2000,Jackson County,West Virginia,28000,15.24,2258,20.41,390,32434,78500,24.2,98.55,0.08,0.29,0.2,0.23,0.01,0.61,0.02,,,,
54035,2001,Jackson County,West Virginia,28000,15.24,2299,20.41,390,32434,78500,24.2,98.55,0.08,0.29,0.2,0.23,0.01,0.61,0.02,,,,
54035,2002,Jackson County,West Virginia,28000,15.24,2341,20.41,390,32434,78500,24.2,98.55,0.08,0.29,0.2,0.23,0.01,0.61,0.02,,,,
54035,2003,Jackson County,West Virginia,28000,15.24,2382,20.41,390,32434,78500,24.2,98.55,0.08,0.29,0.2,0.23,0.01,0.61,0.02,,,,
54035,2004,Jackson County,West Virginia,28000,15.24,2424,20.41,390,32434,78500,24.2,98.55,0.08,0.29,0.2,0.23,0.01,0.61,0.02,,,,
54035,2005,Jackson County,West Virginia,28140,13.13,2465,20.7,529,42662,99000,26.8,98.05,0.03,0.42,0,0.38,0,1.12,0,,,,
54035,2006,Jackson County,West Virginia,28140,13.13,2507,20.7,529,42662,99000,26.8,98.05,0.03,0.42,0,0.38,0,1.12,0,,,,
54035,2007,Jackson County,West Virginia,28140,13.13,2548,20.7,529,42662,99000,26.8,98.05,0.03,0.42,0,0.38,0,1.12,0,35,34,1.33,1.37
54035,2008,Jackson County,West Virginia,28140,13.13,2590,20.7,529,42662,99000,26.8,98.05,0.03,0.42,0,0.38,0,1.12,0,55,48,1.85,2.12
54035,2009,Jackson County,West Virginia,28140,13.13,2631,20.7,529,42662,99000,26.8,98.05,0.03,0.42,0,0.38,0,1.12,0,35,35,1.33,1.33
54035,2010,Jackson County,West Virginia,29211,13.58,2673,22.4,560,41087,106800,29,97.78,0.27,0.63,0.14,0.27,0.03,0.86,0.02,66,66,2.47,2.47
54035,2011,Jackson County,West Virginia,29256,12.35,2747,22.04,567,41314,111600,25.3,97.36,0.66,0.04,0.11,0.2,0,1.56,0.06,59,54,1.97,2.15
54035,2012,Jackson County,West Virginia,29256,12.35,2822,22.04,567,41314,111600,25.3,97.36,0.66,0.04,0.11,0.2,0,1.56,0.06,90,87,3.08,3.19
54035,2013,Jackson County,West Virginia,29256,12.35,2896,22.04,567,41314,111600,25.3,97.36,0.66,0.04,0.11,0.2,0,1.56,0.06,94,92,3.18,3.25
54035,2014,Jackson County,West Virginia,29256,12.35,2970,22.04,567,41314,111600,25.3,97.36,0.66,0.04,0.11,0.2,0,1.56,0.06,98,98,3.3,3.3
54035,2015,Jackson County,West Virginia,29256,12.35,3045,22.04,567,41314,111600,25.3,97.36,0.66,0.04,0.11,0.2,0,1.56,0.06,109,106,3.48,3.58
54035,2016,Jackson County,West Virginia,29256,12.35,3119,22.04,567,41314,111600,25.3,97.36,0.66,0.04,0.11,0.2,0,1.56,0.06,82,77,2.47,2.63
54037,2000,Jefferson County,West Virginia,42190,10.33,3912,24.2,496,44374,116700,24.3,89.97,6.02,1.74,0.26,0.59,0.04,1.24,0.14,,,,
54037,2001,Jefferson County,West Virginia,42190,10.33,3984,24.2,496,44374,116700,24.3,89.97,6.02,1.74,0.26,0.59,0.04,1.24,0.14,246,169,4.24,6.17
54037,2002,Jefferson County,West Virginia,42190,10.33,4056,24.2,496,44374,116700,24.3,89.97,6.02,1.74,0.26,0.59,0.04,1.24,0.14,,,,
54037,2003,Jefferson County,West Virginia,42190,10.33,4127,24.2,496,44374,116700,24.3,89.97,6.02,1.74,0.26,0.59,0.04,1.24,0.14,,,,
54037,2004,Jefferson County,West Virginia,42190,10.33,4199,24.2,496,44374,116700,24.3,89.97,6.02,1.74,0.26,0.59,0.04,1.24,0.14,,,,
54037,2005,Jefferson County,West Virginia,50791,4.38,4271,23.76,788,63612,259400,26.3,87.05,6.83,3.76,0.16,0.83,0,1.31,0.06,,,,
54037,2006,Jefferson County,West Virginia,50791,4.38,4343,23.76,788,63612,259400,26.3,87.05,6.83,3.76,0.16,0.83,0,1.31,0.06,,,,
54037,2007,Jefferson County,West Virginia,50791,4.38,4415,23.76,788,63612,259400,26.3,87.05,6.83,3.76,0.16,0.83,0,1.31,0.06,265,237,5.37,6
54037,2008,Jefferson County,West Virginia,50791,4.38,4486,23.76,788,63612,259400,26.3,87.05,6.83,3.76,0.16,0.83,0,1.31,0.06,337,287,6.4,7.51
54037,2009,Jefferson County,West Virginia,50791,4.38,4558,23.76,788,63612,259400,26.3,87.05,6.83,3.76,0.16,0.83,0,1.31,0.06,405,315,6.91,8.89
54037,2010,Jefferson County,West Virginia,53498,6.04,4630,23.23,850,64314,223700,27.9,85.17,6.44,4.65,0.21,1.13,0.06,2.19,0.15,357,305,6.59,7.71
54037,2011,Jefferson County,West Virginia,55214,7.32,4800,25.97,887,66677,207300,29.6,83.98,6.84,5.22,0.12,1.62,0,2.11,0.11,357,301,6.27,7.44
54037,2012,Jefferson County,West Virginia,55214,7.32,4969,25.97,887,66677,207300,29.6,83.98,6.84,5.22,0.12,1.62,0,2.11,0.11,352,316,6.36,7.08
54037,2013,Jefferson County,West Virginia,55214,7.32,5139,25.97,887,66677,207300,29.6,83.98,6.84,5.22,0.12,1.62,0,2.11,0.11,356,310,6.03,6.93
54037,2014,Jefferson County,West Virginia,55214,7.32,5309,25.97,887,66677,207300,29.6,83.98,6.84,5.22,0.12,1.62,0,2.11,0.11,390,309,5.82,7.35
54037,2015,Jefferson County,West Virginia,55214,7.32,5478,25.97,887,66677,207300,29.6,83.98,6.84,5.22,0.12,1.62,0,2.11,0.11,382,278,5.07,6.97
54037,2016,Jefferson County,West Virginia,55214,7.32,5648,25.97,887,66677,207300,29.6,83.98,6.84,5.22,0.12,1.62,0,2.11,0.11,486,312,5.52,8.6
54039,2000,Kanawha County,West Virginia,200073,14.38,25608,29.7,444,33766,80700,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,,,,
54039,2001,Kanawha County,West Virginia,200073,14.38,25689,29.7,444,33766,80700,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,648,428,1.67,2.52
54039,2002,Kanawha County,West Virginia,200073,14.38,25770,29.7,444,33766,80700,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,802,577,2.24,3.11
54039,2003,Kanawha County,West Virginia,200073,14.38,25851,29.7,444,33766,80700,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,956,892,3.45,3.7
54039,2004,Kanawha County,West Virginia,200073,14.38,25932,29.7,444,33766,80700,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,948,780,3.01,3.66
54039,2005,Kanawha County,West Virginia,191624,10.69,26013,29.56,581,41478,96700,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,1428,1110,4.27,5.49
